#title = mean sea level anomaly Persian Gulf (Annual signals retained) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.81 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2004.1467,,-91.06000,,
2004.1699,,-83.46000,,
2004.1786,-41.70000,,,
2004.1945,7.70000,,,
2004.1985,,-28.76000,,
2004.2253,,-58.46000,,
2004.2256,-41.60000,,,
2004.2487,,-50.26000,,
2004.2546,-76.40000,,,
2004.2799,,-73.76000,,
2004.2817,-50.30000,,,
2004.3070,,-49.06000,,
2004.3076,34.10000,,,
2004.3338,,-52.76000,,
2004.3343,-12.10000,,,
2004.3609,,-56.36000,,
2004.3629,-33.20000,,,
2004.3879,,-49.16000,,
2004.3905,29.20000,,,
2004.4160,,-13.36000,,
2004.4425,,55.84000,,
2004.4703,,66.54000,,
2004.4734,84.80000,,,
2004.4971,,19.94000,,
2004.5043,14.80000,,,
2004.5240,-64.10000,,,
2004.5243,,0.64000,,
2004.5475,-46.80000,,,
2004.5508,,-32.56000,,
2004.5789,,-4.56000,,
2004.5801,-24.20000,,,
2004.6061,,-26.46000,,
2004.6094,-32.70000,,,
2004.6329,,29.24000,,
2004.6596,,-47.16000,,
2004.6608,-62.80000,,,
2004.6870,,-5.96000,,
2004.6904,-38.30000,,,
2004.7142,,1.94000,,
2004.7167,-33.10000,,,
2004.7415,,-3.16000,,
2004.7458,9.10000,,,
2004.7685,,49.74000,,
2004.7700,52.80000,,,
2004.7957,,56.44000,,
2004.8030,83.20000,,,
2004.8230,,40.54000,,
2004.8295,33.40000,,,
2004.8495,139.30000,,,
2004.8500,,154.34000,,
2004.8772,,125.74000,,
2004.8777,143.30000,,,
2004.9004,66.70000,,,
2004.9045,,25.34000,,
2004.9311,,79.94000,,
2004.9387,93.20000,,,
2004.9582,,69.44000,,
2004.9857,,73.44000,,
2004.9925,79.60000,,,
2005.0128,,-13.06000,,
2005.0164,-12.30000,,,
2005.0409,,35.34000,,
2005.0468,33.70000,,,
2005.0624,-16.10000,,,
2005.0674,,-34.76000,,
2005.0942,,-56.16000,,
2005.1217,,-49.96000,,
2005.1463,-29.60000,,,
2005.1497,,-37.76000,,
2005.1737,-57.70000,,,
2005.1760,,-16.06000,,
2005.2035,,-50.86000,,
2005.2068,-67.60000,,,
2005.2212,-52.50000,,,
2005.2283,,-82.06000,,
2005.2574,,-91.16000,,
2005.2840,,17.24000,,
2005.2872,-15.60000,,,
2005.3115,,2.54000,,
2005.3150,9.80000,,,
2005.3386,,-34.46000,,
2005.3459,-33.60000,,,
2005.3649,,-37.86000,,
2005.3656,-40.10000,,,
2005.3917,,4.14000,,
2005.3954,-26.90000,,,
2005.4194,,-22.96000,,
2005.4207,-43.10000,,,
2005.4464,,1.94000,,
2005.4507,-9.20000,,,
2005.4743,-27.20000,-69.86000,,
2005.5015,,-76.36000,,
2005.5040,-89.00000,,,
2005.5286,,47.64000,,
2005.5296,94.90000,,,
2005.5430,41.80000,,,
2005.5547,,-24.16000,,
2005.5830,,-39.36000,,
2005.5898,33.90000,,,
2005.6093,,46.44000,,
2005.6169,30.10000,,,
2005.6360,,40.34000,,
2005.6440,51.30000,,,
2005.6644,,65.04000,,
2005.6666,-18.40000,,,
2005.6864,49.80000,,,
2005.6916,,23.24000,,
2005.7207,-37.60000,,,
2005.7465,-68.50000,,,
2005.7480,,-12.66000,,
2005.7683,-16.50000,,,
2005.7725,,44.24000,,
2005.7998,,49.84000,,
2005.8272,,26.44000,,
2005.8545,,-15.66000,,
2005.8817,,29.64000,,
2005.9087,,71.74000,,
2005.9365,,99.54000,,
2005.9633,,125.74000,,
2005.9907,,6.14000,,
2006.0172,,107.94000,,
2006.0445,,-96.76000,,
2006.0717,,-60.76000,,
2006.0986,,28.24000,,
2006.1257,,-21.76000,,
2006.1531,,-55.76000,,
2006.1793,,-37.36000,,
2006.2078,,24.84000,,
2006.2341,,-45.76000,,
2006.2618,,-66.86000,,
2006.2884,,-27.26000,,
2006.3155,,-12.06000,,
2006.3435,,-44.96000,,
2006.3696,,-74.86000,,
2006.3985,,-24.86000,,
2006.4241,,7.04000,,
2006.4521,,-1.96000,,
2006.4790,,-2.36000,,
2006.5062,,-42.86000,,
2006.5321,,-60.66000,,
2006.5619,,-41.16000,,
2006.5874,,-30.76000,,
2006.6147,,9.64000,,
2006.6413,,7.14000,,
2006.6693,,77.64000,,
2006.6952,,47.74000,,
2006.7230,,-45.76000,,
2006.7507,,42.34000,,
2006.7777,,-23.86000,,
2006.8044,,49.44000,,
2006.8232,,54.44000,,
2006.8882,,60.74000,,
2006.9134,,51.54000,,
2006.9404,,60.64000,,
2006.9676,,-51.56000,,
2006.9948,,-16.46000,,
2007.0219,,-46.36000,,
2007.0769,,12.44000,,
2007.1028,,-26.26000,,
2007.1311,,-67.56000,,
2007.1575,,-62.96000,,
2007.1847,,-68.66000,,
2007.2117,,-8.06000,,
2007.2390,,-36.06000,,
2007.2653,,-0.86000,,
2007.2937,,-37.96000,,
2007.3203,,24.24000,,
2007.3466,,21.04000,,
2007.3747,,-31.46000,,
2007.3993,,18.64000,,
2007.4291,,253.74000,,
2007.4560,,83.34000,,
2007.4834,,49.84000,,
2007.5116,,-26.86000,,
2007.5377,,-21.16000,,
2007.5648,,33.64000,,
2007.5916,,45.74000,,
2007.6196,,16.74000,,
2007.6462,,98.54000,,
2007.6737,,103.24000,,
2007.6983,,87.84000,,
2007.7268,,92.54000,,
2007.7544,,68.94000,,
2007.7820,,86.14000,,
2007.8079,,82.24000,,
2007.8365,,101.14000,,
2007.8631,,43.74000,,
2007.8906,,76.64000,,
2007.9177,,67.24000,,
2007.9438,,57.54000,,
2007.9742,,10.24000,,
2007.9993,,80.74000,,
2008.0261,,-16.56000,,
2008.0538,,50.64000,,
2008.0807,,-59.86000,,
2008.1069,,-25.86000,,
2008.1608,,-90.36000,,
2008.1879,,9.64000,,
2008.2156,,25.44000,,
2008.2427,,6.74000,,
2008.2711,,-30.86000,,
2008.2976,,15.74000,,
2008.3251,,-11.26000,,
2008.3392,,15.04000,,
2008.3794,,-43.06000,,
2008.4063,,51.54000,,
2008.4336,,5.64000,,
2008.4604,,-34.56000,,
2008.4874,,43.74000,,
2008.5152,,0.04000,,
2008.5395,,,48.02000,
2008.5412,,43.34000,,
2008.5712,,,64.12000,
2008.5715,,50.74000,,
2008.5922,,7.74000,,
2008.5950,,,29.32000,
2008.6204,,,26.82000,
2008.6495,,,87.02000,
2008.6506,,74.24000,,
2008.6766,,,114.72000,
2008.6780,,96.14000,,
2008.7037,,,68.62000,
2008.7050,,58.04000,,
2008.7316,,,17.92000,
2008.7321,,6.64000,,
2008.7587,,,27.22000,
2008.7593,,22.34000,,
2008.7868,,,108.12000,
2008.7876,,106.74000,,
2008.8117,,,125.82000,
2008.8123,,114.04000,,
2008.8403,,,19.82000,
2008.8405,,23.44000,,
2008.8673,,,57.22000,
2008.8676,,68.34000,,
2008.8945,,,131.92000,
2008.8951,,133.34000,,
2008.9216,,,134.92000,
2008.9222,,138.34000,,
2008.9470,,,1.02000,
2008.9486,,-2.66000,,
2008.9748,,,95.12000,
2008.9761,,81.34000,,
2009.0024,,,-69.58000,
2009.0037,,-70.86000,,
2009.0291,,,35.22000,
2009.0309,,50.04000,,
2009.0574,,,69.12000,
2009.0581,,64.14000,,
2009.0846,,,6.02000,
2009.1115,,,-26.28000,
2009.1307,,2.54000,,
2009.1387,,,9.42000,
2009.1542,,72.24000,,
2009.1658,,,-3.78000,
2009.1739,,-71.36000,,
2009.1927,,,-44.78000,
2009.2059,,-1.86000,,
2009.2205,,,67.22000,
2009.2344,,66.04000,,
2009.2471,,,13.22000,
2009.2607,,29.14000,,
2009.2745,,,38.12000,
2009.2881,,34.74000,,
2009.3017,,,-2.38000,
2009.3148,,16.44000,,
2009.3289,,,-35.68000,
2009.3403,,43.54000,,
2009.3571,,,-13.28000,
2009.3697,,-14.36000,,
2009.3821,,,15.02000,
2009.3920,,-7.16000,,
2009.4106,,,21.42000,
2009.4200,,24.24000,,
2009.4364,,,15.72000,
2009.4516,,29.14000,,
2009.4638,,,2.82000,
2009.4781,,1.74000,,
2009.4910,,,53.52000,
2009.5053,,17.34000,,
2009.5181,,,-17.98000,
2009.5329,,23.74000,,
2009.5449,,,-1.18000,
2009.5592,,5.64000,,
2009.5721,,,40.02000,
2009.5856,,-26.36000,,
2009.5992,,,-47.88000,
2009.6109,,52.64000,,
2009.6266,,,93.02000,
2009.6407,,51.54000,,
2009.6537,,,12.32000,
2009.6687,,52.54000,,
2009.6808,,,88.32000,
2009.6948,,36.44000,,
2009.7090,,,35.42000,
2009.7361,,,-30.98000,
2009.7497,,14.24000,,
2009.7632,,,-31.58000,
2009.7762,,-47.86000,,
2009.7885,,,-27.08000,
2009.8034,,37.44000,,
2009.8168,,,105.62000,
2009.8322,,139.04000,,
2009.8447,,,135.22000,
2009.8572,,154.54000,,
2009.8706,,,181.82000,
2009.8868,,72.34000,,
2009.8967,,,42.72000,
2009.9125,,8.44000,,
2009.9250,,,-0.98000,
2009.9395,,60.44000,,
2009.9522,,,90.42000,
2009.9666,,110.24000,,
2009.9793,,,105.42000,
2009.9935,,10.24000,,
2010.0077,,,24.72000,
2010.0207,,36.84000,,
2010.0321,,,29.52000,
2010.0488,,18.64000,,
2010.0647,,,19.42000,
2010.0759,,45.54000,,
2010.0886,,,74.92000,
2010.1021,,131.94000,,
2010.1148,,,119.62000,
2010.1300,,78.64000,,
2010.1431,,,60.92000,
2010.1570,,66.14000,,
2010.1704,,,15.92000,
